order_id,order_date,ship_date,region,state,category,sub_category,product_name,sales,quantity,discount,profit
9d0e5f64-edbb-49b2-9f26-47a3e32c61c3,1/8/2022,1/11/2022,East,New York,Office Supplies,Pens,Pens factor,832.33,9,0.15,577.03
f831422a-ae57-4a34-bf06-7517e2dffe2f,2/1/2022,2/8/2022,Central,Florida,Technology,Phones,Phones music,218.7,8,0.2,138.42
fd94c301-f0f8-4e9d-a2d9-94958d44d8f3,3/13/2024,3/14/2024,West,California,Office Supplies,Paper,Paper factor,417.24,3,0.3,253.49
162e6242-6782-4919-85a3-efb6b9d03ac4,10/19/2023,10/22/2023,East,Georgia,Office Supplies,Binders,Binders soldier,439.03,1,0.3,309.42
81d6baed-b92b-4f36-8671-ee4097418d4f,8/18/2023,8/20/2023,Central,Ohio,Technology,Accessories,Accessories will,262.58,10,0.3,205.04
f2ab2728-b961-4bf5-a419-9e7e26a562ad,10/10/2024,10/15/2024,South,Illinois,Office Supplies,Pens,Pens manager,257.3,5,0.25,154.52
517f086e-7648-43fa-a4fa-eea104bad8a2,11/13/2022,11/23/2022,East,Georgia,Office Supplies,Binders,Binders small,664.98,10,0.1,356.4
53a1ec43-e377-42e5-822e-e7fa3625614e,11/19/2021,11/23/2021,Central,California,Technology,Phones,Phones soldier,868.42,5,0.25,601.13
247169d7-0a9a-4d01-a56f-40722ca82bae,11/25/2022,11/28/2022,East,Georgia,Furniture,Chairs,Chairs music,433.89,6,0.25,181.08
04c1405b-f1f9-41af-bca1-f60d9c677df3,6/15/2021,6/21/2021,West,Washington,Office Supplies,Pens,Pens factor,749.9,10,0.25,621.46
5e269be2-ff43-4664-a4f3-af2becc04451,11/6/2023,11/14/2023,West,Florida,Technology,Phones,Phones music,911.2,6,0.2,463.43
d24e6b4b-e45e-4d22-a5aa-89f3f2929eaa,7/18/2020,7/25/2020,Central,Illinois,Furniture,Chairs,Chairs factor,295.72,9,0.3,226.71
16473714-5b82-4178-ab4c-524ac709e760,12/28/2021,12/31/2021,Central,Georgia,Technology,Phones,Phones small,449.45,6,0.1,231.98
09cba0d4-baa9-4b68-b824-02e89469cb9e,8/21/2022,8/21/2022,West,Illinois,Technology,Copiers,Copiers will,601.3,10,0,396.69
78b305b7-cc45-490a-b2b2-1648794ff4a6,12/21/2022,12/25/2022,Central,Ohio,Office Supplies,Paper,Paper plus,877.31,3,0.05,809.01
89143319-4737-4593-b9fa-d1ec40217eb1,7/26/2022,7/28/2022,West,Washington,Office Supplies,Binders,Binders manager,221.34,2,0.15,119.35
5f504070-6bfa-41e4-a26b-70035c3cd627,1/10/2020,1/17/2020,South,Illinois,Office Supplies,Paper,Paper soldier,773.13,3,0.2,570.89
ed450c36-4ea5-4669-979c-89a7fbc04943,6/12/2023,6/18/2023,West,Washington,Technology,Phones,Phones manager,433.22,8,0.15,161.32
254fd6d9-ae69-4fa3-a2f3-dfe0087a86d7,12/31/2024,1/5/2025,West,Washington,Technology,Accessories,Accessories music,67.02,1,0.25,47.12
24c12443-2e8f-4ddb-a877-52560979d262,9/21/2020,9/22/2020,Central,Texas,Office Supplies,Binders,Binders prime,609.24,3,0,519.75
0495d001-9e56-459a-8e8c-9b50d33e615f,1/30/2024,2/7/2024,South,Washington,Technology,Copiers,Copiers factor,370.94,3,0.1,334.03
1d59cc12-cf6a-40ad-aab0-812065031d08,12/3/2020,12/9/2020,West,Illinois,Furniture,Tables,Tables popular,263.11,3,0.05,206.19
4551abc2-bb1a-4837-a1fb-f41a2900b97c,12/27/2023,1/6/2024,East,New York,Furniture,Bookcases,Bookcases small,882.72,5,0.3,520.79
b3b6f66c-89ee-4bef-8f7d-17cf8867f036,8/31/2023,8/31/2023,Central,Georgia,Furniture,Chairs,Chairs soldier,160,8,0.15,69.26
0b4b9b14-acf2-40ed-b6be-676dfaee1617,2/24/2021,3/6/2021,West,Ohio,Technology,Accessories,Accessories small,336.06,2,0.25,201.77
42179a64-0197-44ff-a7f3-de03c52be5a6,11/13/2022,11/22/2022,West,Texas,Furniture,Bookcases,Bookcases elite,158.31,2,0.15,74.57
4211469b-f8ab-41d2-a1ce-33f84edb6fa1,2/17/2021,2/22/2021,West,Georgia,Technology,Phones,Phones popular,330.58,1,0.2,200.23
4deccfc3-7a9b-43ab-bd07-bae0f493aa23,4/25/2021,4/25/2021,South,Florida,Furniture,Chairs,Chairs small,134.55,2,0.3,81.86
8ee2e6a0-e8b9-416d-b3c0-bb57ae6b6f00,5/15/2024,5/23/2024,Central,Texas,Furniture,Chairs,Chairs prime,737.4,5,0.25,340.12
0c2b6d88-9b99-413d-827a-7002fa926404,4/12/2020,4/13/2020,South,Illinois,Furniture,Tables,Tables small,859.64,6,0.3,564.26
752cdb9d-abdf-498f-af7f-24f2f94666e7,10/9/2024,10/9/2024,South,Texas,Furniture,Tables,Tables small,680.19,3,0.1,385.54
418755d7-a281-45e3-8298-fc8025d00e30,2/2/2022,2/7/2022,South,Ohio,Furniture,Tables,Tables soldier,430.74,8,0.1,351.77
4b920439-21b1-4c04-aa76-37b73822cc0c,8/19/2020,8/21/2020,South,Georgia,Technology,Copiers,Copiers soldier,105.71,3,0,66.47
eabfe435-c62a-4f33-b1ec-42e5718eb8de,6/5/2023,6/11/2023,East,Ohio,Office Supplies,Binders,Binders prime,77.38,3,0.15,64.86
c8520f35-3ff9-495c-9b7b-f6d0a7bd2afa,4/4/2020,4/5/2020,West,Washington,Office Supplies,Binders,Binders elite,348.53,9,0.3,239.66
325d06e2-21a7-4401-b0b6-616dd6aeebd7,12/7/2022,12/16/2022,South,Florida,Furniture,Bookcases,Bookcases elite,678.63,4,0.15,370.46
abd6881b-cf5a-4467-97b1-a66aede0aeb5,12/31/2024,1/9/2025,South,Florida,Furniture,Tables,Tables small,661.23,3,0.2,515.88
7665d5cc-1915-4556-b6a0-fa0179f0eb3f,3/18/2024,3/25/2024,South,Ohio,Office Supplies,Paper,Paper factor,364.35,5,0,247.32
602074a4-3a3d-4fcd-b47f-d8da11456b03,6/10/2020,6/17/2020,South,New York,Office Supplies,Binders,Binders small,475.69,8,0.15,252.49
f4217d3f-bf9c-428a-b914-c315b64d034f,4/6/2022,4/12/2022,Central,California,Furniture,Chairs,Chairs prime,571.64,2,0.3,355.83
40dad521-0e5e-4797-963f-24fef71807ba,11/29/2021,12/4/2021,South,Washington,Furniture,Tables,Tables prime,852.1,6,0.2,630.44
a58b8619-66b9-4d8f-a0a8-109324d5cc58,8/21/2020,8/22/2020,Central,Washington,Technology,Accessories,Accessories small,52.09,6,0.3,33.14
ef3c4ffd-0c57-47c4-a074-453584b1a9b9,4/3/2020,4/5/2020,West,California,Office Supplies,Paper,Paper small,830.75,7,0,448.49
62684550-c566-470c-a286-b5f5b305b33f,10/11/2024,10/17/2024,South,New York,Furniture,Bookcases,Bookcases plus,833.33,4,0.25,427.19
236937c0-410e-4c89-bac2-15707c6f6bb7,9/9/2020,9/16/2020,East,New York,Office Supplies,Binders,Binders elite,609.85,9,0.05,553.05
fbbd9284-587b-4b29-87cf-c2fc568e95d1,6/5/2022,6/14/2022,West,Illinois,Office Supplies,Binders,Binders will,792.03,3,0.25,497.73
7a4f458e-5a26-4cbd-bb89-ce8fa603e0dc,9/8/2023,9/17/2023,West,Texas,Technology,Phones,Phones will,528.9,7,0.15,459.25
b96626c5-d9b1-498a-a6a7-290145d40b2a,12/3/2021,12/7/2021,Central,Washington,Office Supplies,Paper,Paper elite,181.27,10,0.25,140.77
7a250861-a1ba-4138-ae84-7a0c3df1a01f,7/19/2023,7/22/2023,West,Florida,Furniture,Tables,Tables elite,642.96,5,0.25,331.88
e3e438c2-af2f-4b35-bea6-9bf6ce81bd55,1/16/2023,1/26/2023,South,Texas,Office Supplies,Binders,Binders will,159.63,6,0.2,95.42
a9b0a78d-728d-4d32-92d8-8778bcb614f7,7/13/2024,7/13/2024,West,Texas,Technology,Accessories,Accessories soldier,74.01,3,0,56.89
f2c4ec1c-2aab-4d53-9a74-64645469774e,8/9/2021,8/19/2021,East,Washington,Office Supplies,Paper,Paper prime,847.41,5,0.05,672.94
fca3f3a0-db36-4aee-9f40-0da1b4fad71e,7/28/2020,8/6/2020,South,California,Technology,Copiers,Copiers elite,583.79,4,0.25,386.13
dfae96a2-950d-402b-a91c-1844185460e8,5/25/2024,5/29/2024,Central,New York,Technology,Copiers,Copiers manager,94.63,7,0.15,55.07
c04e7ce4-5640-441a-a105-fc9de62dfef1,3/3/2024,3/7/2024,Central,California,Furniture,Chairs,Chairs factor,875.41,8,0.3,389.95
e3ad8408-e6ac-47ba-bf70-52addcc3dab7,8/25/2021,9/1/2021,South,New York,Furniture,Chairs,Chairs will,120.75,3,0.25,72.12
e893d912-5566-4feb-889b-339c19d65f47,7/25/2021,8/2/2021,West,New York,Office Supplies,Paper,Paper soldier,202.88,5,0,118.04
47ce8235-83c7-423a-95c4-693d3f2df260,10/22/2021,10/31/2021,Central,Illinois,Furniture,Chairs,Chairs popular,634.83,5,0.15,490
6a74737e-9881-4003-8d7c-3b683b1795cb,12/12/2022,12/15/2022,South,Illinois,Furniture,Chairs,Chairs popular,114.77,9,0.05,70.36
0595d448-3103-401c-b71f-e4ea38c45e03,3/29/2021,4/1/2021,South,New York,Technology,Phones,Phones small,364.51,5,0.05,327.91
d0a2c145-184b-405f-b1e8-70694f51aa07,10/1/2023,10/6/2023,East,Washington,Office Supplies,Paper,Paper will,909.27,10,0.2,437.08
9e15f9be-ae04-4b40-8445-24615351d6fd,6/18/2024,6/19/2024,Central,Georgia,Office Supplies,Pens,Pens prime,563.23,5,0,507.6
d2ef5049-7ece-4a56-af3e-ec3a0638ce16,3/30/2020,4/3/2020,East,Illinois,Technology,Accessories,Accessories factor,354.3,2,0,174.34
8c4e841f-43de-4ac5-91e4-6f181c3b39b1,10/4/2023,10/14/2023,South,Illinois,Furniture,Chairs,Chairs soldier,453,2,0.05,307.3
78af5fd1-9165-4b53-8d8a-376aa949231c,2/18/2020,2/25/2020,Central,Illinois,Technology,Phones,Phones plus,85.99,2,0,42.81
c2a93e44-a2a5-42d2-bc24-6f314f71dd3e,8/9/2024,8/12/2024,South,Illinois,Office Supplies,Pens,Pens elite,418.63,7,0.15,222.28
5f85964a-6685-4596-b88a-c0f326b60b60,1/13/2020,1/23/2020,East,Washington,Technology,Copiers,Copiers elite,110.08,10,0,86.47
e38d8f2a-1868-46b7-929c-eae7bf0224fd,8/5/2020,8/9/2020,South,Ohio,Technology,Phones,Phones manager,626.24,5,0.3,484.23
d165c915-f9ef-4088-ba7f-65ead9238712,8/28/2022,8/30/2022,Central,Florida,Technology,Accessories,Accessories music,179.56,7,0.3,127.99
8efb01b8-4149-45ac-93c6-dc6ac019137e,10/19/2023,10/29/2023,East,Ohio,Office Supplies,Paper,Paper elite,575.85,9,0.05,262.64
a8a5ec14-3c93-4c3b-ad38-e5a33dcf2a5f,1/26/2023,1/27/2023,West,Florida,Office Supplies,Paper,Paper soldier,760.88,6,0.05,465.12
5d5fbeeb-e416-4b7a-8a8a-64461aeac6f3,3/28/2021,4/6/2021,South,Illinois,Office Supplies,Paper,Paper music,158.89,10,0.3,58.06
629242c0-984d-43cf-9da7-0050856cc9cf,10/7/2023,10/8/2023,Central,Florida,Office Supplies,Paper,Paper factor,237.55,10,0.15,202.89
ab7924ac-1bed-4a0a-b535-b31e3db4a0ad,7/23/2020,7/27/2020,Central,Florida,Technology,Accessories,Accessories plus,905.11,6,0.15,542.4
128ba67b-6880-4a42-9815-c0e27b4f96c5,3/6/2023,3/11/2023,South,Texas,Office Supplies,Pens,Pens popular,210.21,6,0.05,170.55
2b5d14e6-2e59-4983-be96-d755db637ec8,10/2/2020,10/12/2020,Central,Georgia,Technology,Phones,Phones elite,883.99,8,0.15,488.41
3865d3a1-26d4-4f72-aede-30440f3e79ee,8/10/2020,8/12/2020,West,Texas,Technology,Copiers,Copiers small,127.88,5,0.3,92.89
579d65b7-2f3e-44b1-802d-794f887b3d57,1/29/2024,1/30/2024,West,New York,Furniture,Chairs,Chairs elite,650.05,10,0.2,364.38
c787b13d-0c8e-4827-a85e-0f5933e62a9b,6/17/2021,6/25/2021,Central,Florida,Technology,Phones,Phones prime,671.21,3,0.1,392.71
1c1f8eaa-f2df-45b5-b763-5be0c195e0b4,10/23/2022,10/31/2022,West,Florida,Furniture,Bookcases,Bookcases prime,395.67,1,0.25,183.97
a58aaef8-03f0-4a0d-bbd2-eec4e9d60b20,11/22/2020,11/24/2020,Central,New York,Technology,Copiers,Copiers factor,676.44,3,0.25,475.05
03c5f5ba-753d-4a5c-9cd4-7ecce2c9f02b,4/8/2024,4/15/2024,Central,Ohio,Furniture,Tables,Tables prime,301.14,4,0,231.19
7f9abf44-639a-4c15-84e7-ee8610efbec9,7/20/2022,7/20/2022,Central,Florida,Furniture,Chairs,Chairs will,357.87,9,0.25,268.14
4ea0dd9d-9d38-4b6c-bb1f-a51d39fa65d1,8/31/2023,9/6/2023,West,Ohio,Office Supplies,Binders,Binders popular,670.67,2,0.2,324.96
b9eb76ad-d1ad-4281-a197-68a65a23c24b,7/31/2024,8/5/2024,South,Florida,Office Supplies,Pens,Pens factor,892.81,1,0.2,711.22
d4fcc30b-210b-4a44-807a-55eb159589fd,6/6/2020,6/14/2020,East,California,Technology,Phones,Phones will,250.94,3,0.05,146.61
03803b95-b3dc-4f8a-9b78-d7bc81d87429,7/19/2024,7/24/2024,West,Ohio,Technology,Accessories,Accessories manager,507.44,8,0.15,242.15
036ce516-ada2-4399-8d2f-a93ab18cef45,5/14/2021,5/14/2021,West,New York,Furniture,Chairs,Chairs soldier,612.73,3,0.25,365.62
25595686-9217-4ce2-a152-886fe7ebbaa3,6/12/2021,6/14/2021,Central,Illinois,Technology,Phones,Phones factor,619.39,10,0.25,222.34
7b445b3e-b6eb-4a14-9d5f-96cd722d5084,7/8/2022,7/17/2022,West,Texas,Office Supplies,Pens,Pens soldier,212.04,7,0.2,91.31
fe604a51-58c2-4138-ae7c-1bee90fc970a,1/23/2024,2/2/2024,West,Illinois,Office Supplies,Pens,Pens manager,616.71,2,0.05,365.6
954e24c2-e7ef-4275-877c-daad3de8d4a5,2/18/2021,2/26/2021,South,New York,Technology,Copiers,Copiers elite,448.81,3,0.2,182.97
cf024034-c7db-4f35-abf9-cfcc93e6f5a5,10/27/2022,10/28/2022,South,Ohio,Furniture,Bookcases,Bookcases popular,676.42,10,0.2,520.59
5493ed8b-65cc-4aa3-a1a9-9236c727f127,11/26/2024,11/26/2024,Central,Illinois,Technology,Copiers,Copiers will,457.51,8,0.3,319.96
8f343d8e-708a-4c4e-80c3-ea467f1868bd,10/1/2020,10/5/2020,South,Texas,Office Supplies,Paper,Paper factor,914.58,2,0.1,633.45
fc348588-b26c-4240-bbd9-b398a23b57ba,1/12/2020,1/12/2020,Central,Ohio,Technology,Copiers,Copiers popular,161.94,1,0.15,113.84
c33ad7eb-0223-409e-b779-f717ac0b31ae,8/6/2020,8/8/2020,Central,Texas,Office Supplies,Binders,Binders will,606.1,5,0.3,357.98
644900f2-74ed-4c2c-9d24-25f32ef2ccd3,3/26/2024,3/29/2024,South,Texas,Office Supplies,Binders,Binders music,794.6,8,0.05,467.64
026db4e5-729f-4971-84a2-c442a1851248,3/29/2023,4/3/2023,West,Illinois,Technology,Phones,Phones factor,748.99,2,0.25,344.97
f8f70dba-4932-4136-b9f5-765673c4f05a,11/7/2022,11/13/2022,East,Illinois,Office Supplies,Binders,Binders soldier,633.32,1,0.05,379.14
e70c55ca-6144-4644-a193-6809c08b7eb6,8/23/2022,9/1/2022,East,Ohio,Office Supplies,Paper,Paper will,110.88,4,0.1,46.77
db286a74-3168-4263-b718-8eb6267c4c38,6/11/2023,6/21/2023,West,Georgia,Technology,Phones,Phones prime,726.03,10,0,668.05
1829a48f-2221-4e5f-b1c3-497400370630,1/22/2020,1/25/2020,West,Florida,Technology,Copiers,Copiers manager,321.71,1,0.3,199.55
ba53405a-86dc-446e-b6da-75171ad67534,1/6/2022,1/9/2022,Central,Ohio,Technology,Accessories,Accessories will,976.86,2,0.1,769.16
48f22650-9860-41a9-9a5a-5160d7c7d7c7,4/15/2023,4/18/2023,Central,Washington,Technology,Accessories,Accessories music,750.08,2,0,526.76
8f0f69a0-bebe-49ba-92c3-596617a6ce2e,4/8/2021,4/17/2021,South,Illinois,Furniture,Bookcases,Bookcases elite,933.23,10,0,507.31
f9a7797a-849a-4615-bb89-60f89f5dcaa5,5/28/2020,6/5/2020,Central,Georgia,Office Supplies,Pens,Pens will,949.66,9,0.1,795.6
82543cd3-2bf7-45fc-8b69-37f3b8378e36,2/27/2023,3/6/2023,East,Georgia,Furniture,Bookcases,Bookcases small,963.18,8,0.25,550.67
459cd004-ccb8-4b59-a356-b0b56aeffe5e,6/12/2021,6/13/2021,Central,Ohio,Office Supplies,Binders,Binders popular,799.22,4,0.25,549.42
53c0889b-4fc6-4729-bb4b-29620b0bdc40,11/23/2022,12/1/2022,Central,Illinois,Furniture,Chairs,Chairs elite,840.57,4,0.1,360.27
8f8894e2-4d36-461d-b7b5-3b9dcf5e5dde,12/31/2020,1/7/2021,West,Georgia,Office Supplies,Pens,Pens factor,257.64,10,0.1,122.51
5f7b9600-8298-4e3e-9fbc-c32911821dc9,4/25/2021,4/28/2021,West,Illinois,Office Supplies,Paper,Paper small,267.75,4,0.3,168.47
c684300d-ccbc-4b25-bd82-69c9074448e8,6/9/2020,6/19/2020,Central,Washington,Technology,Phones,Phones prime,633.14,9,0,548.56
6ea0872b-d21a-4751-9df0-59e849dbf0a2,12/9/2024,12/18/2024,West,New York,Office Supplies,Pens,Pens elite,223.73,9,0.1,131.53
cbc7a34e-43bf-4818-b643-76452111d633,6/24/2024,6/30/2024,West,Georgia,Office Supplies,Binders,Binders small,80.93,6,0.15,65.37
7e82688b-985f-44db-9f3a-ce9876cdeace,12/1/2023,12/9/2023,East,Washington,Office Supplies,Pens,Pens popular,704.75,1,0.25,318.14
962d72e2-7914-461d-9d72-7c201ecb980f,6/8/2023,6/12/2023,Central,Washington,Furniture,Chairs,Chairs soldier,299.71,5,0.15,257.05
567a026d-22fa-4fce-ae39-00722449cc75,10/18/2022,10/24/2022,Central,Georgia,Furniture,Bookcases,Bookcases soldier,715.68,6,0.1,591.43
e8118adc-303b-48e0-a75f-de150d756496,3/16/2023,3/18/2023,West,Ohio,Technology,Copiers,Copiers will,267.14,2,0.25,128.2
2ec3711e-0ac8-40f0-bf6e-05ceaf4b4737,2/5/2021,2/7/2021,West,Washington,Technology,Accessories,Accessories prime,499.34,1,0.05,307.61
c482c885-e215-4e25-80f2-9e165789ecbc,9/6/2021,9/10/2021,West,Texas,Technology,Copiers,Copiers prime,95.32,2,0.25,40.85
293d11e5-c0cf-40db-ad8d-92a1b3c172bb,9/14/2024,9/24/2024,Central,Washington,Furniture,Bookcases,Bookcases manager,757.36,5,0.1,430.38
f29057bc-def1-4c76-8a24-fa5003affb0f,4/23/2022,4/24/2022,West,Texas,Office Supplies,Binders,Binders popular,964.96,4,0.2,622.46
8cf378ca-a173-4c47-a32b-eeb7af105e26,10/27/2021,11/6/2021,Central,Georgia,Technology,Phones,Phones soldier,786.01,8,0,479.14
3d434526-e9d5-488b-9ec1-65eeb5a60a42,11/13/2024,11/15/2024,East,Illinois,Technology,Phones,Phones soldier,450.73,10,0.2,252.57
b4550ca9-4457-4b61-8a6a-d96195ecedb0,12/4/2021,12/7/2021,Central,Georgia,Office Supplies,Pens,Pens popular,670.36,5,0.2,455.24
1d8bdeac-364e-42c9-87be-cacbaf765a63,3/11/2024,3/20/2024,West,Texas,Technology,Phones,Phones small,443.29,3,0.3,155.51
13a7ff17-4365-4ffb-a8c1-cd1eb8229dda,3/7/2021,3/9/2021,South,Illinois,Office Supplies,Paper,Paper small,140.78,8,0.2,54.43
e800c4a6-2ce5-4635-824a-c8e397a982f4,6/21/2021,6/30/2021,Central,Georgia,Furniture,Tables,Tables soldier,672.09,7,0.1,335.94
bee0a2bd-22f1-4e4d-aac8-03bbb628dfc0,9/25/2020,10/3/2020,South,Georgia,Furniture,Tables,Tables elite,83.4,6,0.3,64.04
3bb85b0c-575e-4039-8767-ffc3ad807672,7/11/2021,7/19/2021,South,Ohio,Office Supplies,Paper,Paper elite,971.07,9,0.05,686.38
8e2faa72-c63d-4860-b574-25c483175bff,8/3/2023,8/13/2023,East,Georgia,Technology,Phones,Phones music,913.48,8,0.2,431.55
ec037921-c021-49fb-88d8-14c7fc627d75,1/19/2022,1/25/2022,West,Washington,Office Supplies,Paper,Paper music,338.39,1,0.2,258.4
e61ca98b-a2b2-4d33-91b8-3adb6dfff14c,8/18/2022,8/26/2022,South,Texas,Furniture,Chairs,Chairs plus,925.98,8,0.1,356.29
d9ec0d2b-b23f-405c-8367-4cbd9a784a40,4/18/2021,4/18/2021,West,Ohio,Technology,Phones,Phones will,229.14,9,0.15,130.8
c02f8454-1cfe-4741-ba1b-20d201fb209f,3/27/2021,3/31/2021,Central,Texas,Furniture,Bookcases,Bookcases elite,644.06,9,0.3,459.85
c092b826-df6a-47e5-8996-7d73b6991294,7/14/2024,7/18/2024,South,Georgia,Office Supplies,Paper,Paper music,860.81,3,0.05,469.4
9dee4793-63bd-4ea8-a3ee-9227c6eff438,12/5/2023,12/14/2023,East,Florida,Office Supplies,Paper,Paper small,354.61,3,0,330.97
83ef383e-9354-4c36-810f-08966e83235c,7/31/2021,8/4/2021,East,Georgia,Furniture,Chairs,Chairs factor,466.5,1,0.05,204.5
39268ca9-2c98-424c-98f9-24b600e1a126,12/1/2021,12/7/2021,Central,Illinois,Office Supplies,Pens,Pens soldier,998.07,8,0.25,729.46
993d24ef-951d-4f0e-9fd2-ebbdd3d2caaf,4/24/2020,4/28/2020,Central,Ohio,Office Supplies,Paper,Paper manager,566.03,3,0.05,492.63
e02dd0d0-d78a-4b3a-a3a4-ef040ca7a60c,9/6/2020,9/9/2020,East,California,Office Supplies,Pens,Pens prime,284.8,1,0.05,181.45
cb791c71-0719-43bd-a9d1-bff25c8fad9a,3/7/2022,3/17/2022,East,Texas,Office Supplies,Pens,Pens prime,200.68,1,0.25,160.77
97a94584-5a32-4a11-9a21-886ba74f030f,7/31/2023,8/4/2023,South,Washington,Furniture,Bookcases,Bookcases manager,893.14,4,0,473.17
725ceed0-c820-41e6-9b57-3fa8c6bdd138,12/8/2020,12/12/2020,South,Florida,Technology,Accessories,Accessories popular,426.02,4,0,397.42
7d876eca-6fe0-4025-9eb9-ffb149c25c3a,4/27/2024,4/28/2024,East,New York,Furniture,Tables,Tables popular,524.92,10,0.1,454.77
7951ab6c-0fbf-49d1-9773-3832830cc41e,8/13/2023,8/15/2023,Central,Georgia,Technology,Copiers,Copiers factor,801.89,3,0.15,391.62
080d1b86-d553-40ab-b9f6-3563b0bff167,2/13/2020,2/19/2020,Central,Georgia,Office Supplies,Binders,Binders factor,178,1,0.15,129.85
c884ba49-59e3-445c-a5ac-f79d31e6948d,3/6/2023,3/8/2023,West,Illinois,Technology,Phones,Phones elite,357.5,8,0.1,297.92
4b6be16e-8596-4ef9-9529-49b12a617cb0,11/13/2020,11/20/2020,South,Florida,Office Supplies,Pens,Pens manager,564.53,8,0,466.73
5c14746b-730b-4b30-a489-a56d39564631,6/23/2023,6/28/2023,South,California,Technology,Accessories,Accessories elite,354.66,2,0.25,289.21
5c73ae2e-9f3c-4a0e-8149-b59ea66acd87,10/31/2023,11/7/2023,East,Illinois,Technology,Accessories,Accessories elite,632.39,6,0.15,440.18
9889e691-83f4-42c3-80e1-27b3fc9bfaac,9/11/2023,9/12/2023,West,Illinois,Furniture,Tables,Tables manager,219.71,1,0.05,98.3
463a638b-8322-4929-bf81-18e998a9f0c1,3/15/2023,3/25/2023,East,Washington,Office Supplies,Binders,Binders factor,515.41,10,0.25,326.81
5dccae79-a263-48db-9dc1-3e579458e456,5/25/2023,5/26/2023,East,Washington,Furniture,Tables,Tables elite,672.96,2,0.15,523.24
4fe756ed-6f6f-42f9-910d-08c43a32378e,3/2/2024,3/8/2024,East,Texas,Office Supplies,Binders,Binders small,105.39,10,0.1,69.18
6a52b228-3c87-459a-9d0e-eb07a72eb882,3/18/2021,3/26/2021,West,Florida,Furniture,Tables,Tables elite,738.91,9,0.15,344.62
002b6cb5-b251-4d1e-8b32-0fb309313f18,3/14/2024,3/22/2024,South,Illinois,Office Supplies,Binders,Binders soldier,150.24,10,0.1,110.04
20c49d86-b1f7-4eef-93d6-f3702661ad00,6/10/2024,6/12/2024,South,Washington,Technology,Phones,Phones popular,529.46,3,0.2,452.28
d8d37cf6-4c15-4da8-8645-4b8e5825ce4d,1/31/2023,2/5/2023,West,California,Office Supplies,Pens,Pens will,775.98,7,0.3,527.16
12799368-c917-4d6f-a77d-cc88942d0de2,4/17/2024,4/25/2024,East,New York,Technology,Phones,Phones music,392.01,8,0.15,336.47
69dc502c-e7ab-411c-9145-5cab378534d6,5/5/2023,5/5/2023,West,California,Technology,Accessories,Accessories popular,993.74,5,0,561.65
a48d443f-2774-4a81-b297-e98917837a48,2/14/2020,2/18/2020,South,Washington,Technology,Copiers,Copiers soldier,578.51,10,0.05,254.87
333315fe-b7fc-455c-94a6-47ef46e102dc,10/10/2020,10/14/2020,South,California,Office Supplies,Binders,Binders small,287.36,5,0.3,138.05
37973c6d-1951-43ee-b904-50d3fa0c0160,1/21/2024,1/26/2024,Central,New York,Office Supplies,Paper,Paper plus,513.86,10,0.3,392.76
88bbf27b-9db8-4260-ba03-a6277780c0da,2/20/2022,2/21/2022,East,California,Furniture,Bookcases,Bookcases plus,380.53,7,0.15,320.89
a308ce7a-6857-4139-9d14-8519a082c05c,1/24/2020,2/3/2020,West,Washington,Technology,Phones,Phones elite,101.42,9,0,58.38
757fda0e-9246-4624-aace-845d9cd43f76,11/30/2023,12/3/2023,East,California,Furniture,Tables,Tables will,689.95,7,0.15,519.54
51eaa5fc-2b46-4684-924a-0b6c503f97b1,8/16/2021,8/22/2021,South,Texas,Furniture,Tables,Tables small,369.36,8,0.2,269.24
dd77ff09-e2a8-4454-9525-995dcde2ae87,3/27/2022,4/4/2022,South,Ohio,Office Supplies,Binders,Binders plus,173.86,3,0.15,113.8
f2adf201-0fc2-4004-a8e2-f3f2294ba2c1,2/5/2021,2/13/2021,South,Washington,Technology,Copiers,Copiers plus,548.04,4,0,299.47
541a1db4-7e16-424a-bc69-39c02f5516f9,7/2/2020,7/3/2020,East,Texas,Technology,Phones,Phones soldier,452.36,6,0.05,254.22
e6158b1f-8fab-4e5a-94a7-82ab535b377f,12/17/2021,12/26/2021,Central,Florida,Office Supplies,Binders,Binders small,188.53,1,0.3,84.68
5c9dc0b2-5a7e-47ae-820a-a993d7756888,8/18/2020,8/18/2020,East,Texas,Furniture,Chairs,Chairs prime,930.39,5,0,547.81
d18286e4-df8e-438b-8a26-6eb1c4a51bb6,8/22/2022,8/22/2022,Central,Georgia,Office Supplies,Paper,Paper plus,753.01,4,0.05,514.32
1f9fdf47-06ee-448f-9a0c-d8555e733f31,2/3/2024,2/5/2024,East,Texas,Technology,Copiers,Copiers soldier,684.85,7,0.2,553.69
2cce3b56-9005-47b7-8736-25ce4f91b5ce,5/3/2020,5/7/2020,East,Illinois,Furniture,Chairs,Chairs will,637.07,1,0.15,447.93
16ebf299-f85b-463c-b4e7-25d35a2dd916,9/14/2023,9/18/2023,South,California,Technology,Copiers,Copiers will,392.21,2,0,219.98
0969faa0-3014-4fa5-8056-38bb353738de,11/7/2022,11/8/2022,South,New York,Office Supplies,Pens,Pens manager,873.43,9,0,438.92
b15aa9e1-48e5-40b6-81d7-4b886f7699a7,5/21/2021,5/29/2021,Central,Washington,Office Supplies,Pens,Pens music,515.44,3,0,304.49
